Process name,Flow name,Compartment,Amount,Normalized flow name,Normalized compartment
"polyethylene, LLDPE, granulate, at plant",rhodium,,-2.9185e-12,rhodium,
"polyethylene, LLDPE, granulate, at plant",samarium,,-1.8711e-09,samarium,
"polyethylene, LLDPE, granulate, at plant",sand,,-5.776e-06,sand,
"polyethylene, LLDPE, granulate, at plant",shale,,-1.3841e-06,shale,
"polyethylene, LLDPE, granulate, at plant",sodium chloride,,-0.0028746,sodium chloride,
"polyethylene, LLDPE, granulate, at plant",sodium nitrate,,-2.8756e-12,sodium nitrate,
"polyethylene, LLDPE, granulate, at plant",sodium sulfate,,-5.7938e-06,sodium sulfate,
"polyethylene, LLDPE, granulate, at plant",antimonite,,-2.3945e-14,antimonite,
"polyethylene, LLDPE, granulate, at plant",potassium chloride,,-1.1253e-08,potassium chloride,
"polyethylene, LLDPE, granulate, at plant",talc,,-7.5744e-06,talc,
"polyethylene, LLDPE, granulate, at plant","TiO2, 54% in ilmenite, 2.6% in crude ore, in ground",,-0.0046539,"tio2,54 in ilmenite,26 in crude ore,in ground",
"polyethylene, LLDPE, granulate, at plant","TiO2, 95% in rutile, 0.40% in crude ore, in ground",,-3.4236e-15,"tio2,95 in rutile,040 in crude ore,in ground",
"polyethylene, LLDPE, granulate, at plant","Ulexite, in ground",,-1.3772e-17,"ulexite,in ground",
"polyethylene, LLDPE, granulate, at plant","Volume occupied, final repository for low-active radioactive waste",,-1.3759e-09,"volume occupied,final repository for low-active radioactive waste",
"polyethylene, LLDPE, granulate, at plant","Volume occupied, final repository for radioactive waste",,-3.483e-10,"volume occupied,final repository for radioactive waste",
"polyethylene, LLDPE, granulate, at plant","Volume occupied, underground deposit",,-1.5151e-08,"volume occupied,underground deposit",
"polyethylene, LLDPE, granulate, at plant",primary energy from hydro power,,-0.40233,primary energy from hydro power,
"polyethylene, LLDPE, granulate, at plant","Sodium chloride, 2.68% in seawater",,-1.2181e-06,"sodium chloride,268 in seawater",
"polyethylene, LLDPE, granulate, at plant",water,,-41.548,water,
"polyethylene, LLDPE, granulate, at plant",lake water,,-0.0018788,lake water,
"polyethylene, LLDPE, granulate, at plant","Water, process, river",,-0.00015932,"water,process,river",
"polyethylene, LLDPE, granulate, at plant","Water, process, salt, ocean",,-4.5453e-08,"water,process,salt,ocean",
"polyethylene, LLDPE, granulate, at plant","Water, process, unspecified natural origin",,-0.00079281,"water,process,unspecified natural origin",
"polyethylene, LLDPE, granulate, at plant","Water, process, well, in ground",,-0.00015522,"water,process,well,in ground",
"polyethylene, LLDPE, granulate, at plant",river water,,-4.163799999999999,river water,
"polyethylene, LLDPE, granulate, at plant",sea water,,-17.395999999999997,sea water,
"polyethylene, LLDPE, granulate, at plant",ground water,,-0.95455,ground water,
"polyethylene, LLDPE, granulate, at plant","Occupation, agriculture + forest",,-0.0094459,"occupation,agriculture forest",
"polyethylene, LLDPE, granulate, at plant","Occupation, mineral extraction site",,-5.627e-05,"occupation,mineral extraction site",
"polyethylene, LLDPE, granulate, at plant","Occupation, sealed soil",,-0.00041339,"occupation,sealed soil",
"polyethylene, LLDPE, granulate, at plant","Occupation, unknown",,-6.5571e-08,"occupation,unknown",
"polyethylene, LLDPE, granulate, at plant","Transformation, from agriculture + forest",,-3.8939e-06,"transformation,from agriculture forest",
"polyethylene, LLDPE, granulate, at plant","Transformation, from sealed soil",,-1.8125e-06,"transformation,from sealed soil",
"polyethylene, LLDPE, granulate, at plant","Transformation, from tropical rain forest",,-7.5321e-09,"transformation,from tropical rain forest",
"polyethylene, LLDPE, granulate, at plant","Transformation, from unknown",,-2.6025e-06,"transformation,from unknown",
"polyethylene, LLDPE, granulate, at plant","Transformation, to agriculture + forest",,-3.8255e-06,"transformation,to agriculture forest",
"polyethylene, LLDPE, granulate, at plant","Transformation, to sealed soil",,-2.9638e-06,"transformation,to sealed soil",
"polyethylene, LLDPE, granulate, at plant","Transformation, to unknown",,-5.1378e-07,"transformation,to unknown",
"polyethylene, LLDPE, granulate, at plant",waste salt from KCl-production (wfr),,-2.6193e-06,waste salt from kcl-production,
"polyethylene, LLDPE, granulate, at plant",butylene glycol,,1.5358e-15,butene glycol,
"polyethylene, LLDPE, granulate, at plant",Acenaphtylene,,2.0636e-19,acenaphtylene,
"polyethylene, LLDPE, granulate, at plant",acetonitrile,,8.1891e-12,acetonitrile,
"polyethylene, LLDPE, granulate, at plant",acrylic acid,,1.6774e-19,acrylic acid,
"polyethylene, LLDPE, granulate, at plant","Aldehydes, unspecified",,1.2348e-09,"aldehydes,unspecified",
"polyethylene, LLDPE, granulate, at plant",Benzal chloride,,1.5197e-20,benzal chloride,
"polyethylene, LLDPE, granulate, at plant",Biphenol,,2.0636e-20,biphenol,
"polyethylene, LLDPE, granulate, at plant",butene,,8.1277e-06,butene,
"polyethylene, LLDPE, granulate, at plant",Butyrolactone,,2.5991e-24,butyrolactone,
"polyethylene, LLDPE, granulate, at plant",carbon disulfide,,2.0927e-08,carbon disulfide,
"polyethylene, LLDPE, granulate, at plant",Carbon oxide sulfide (COS),,7.0133e-10,carbon oxide sulfide,
"polyethylene, LLDPE, granulate, at plant",Chlorine dioxide,,4.1213e-14,chlorine dioxide,
"polyethylene, LLDPE, granulate, at plant",Chlorobenzenes,,2.8707e-13,chlorobenzols,
"polyethylene, LLDPE, granulate, at plant",Chlorophenols,,5.7414e-13,chlorophenols,
"polyethylene, LLDPE, granulate, at plant","Chlorosilane, trimethyl-",,4.5741e-16,"chlorosilane,trimethyl-",
"polyethylene, LLDPE, granulate, at plant",chromium VI,,5.4809e-10,chromium vi,
"polyethylene, LLDPE, granulate, at plant",Dibenzo(a)pyrene,,1.0318e-20,dibenzopyrene,
"polyethylene, LLDPE, granulate, at plant",Dimethylformamide,,5.177e-07,dimethylformamide,
"polyethylene, LLDPE, granulate, at plant",CFC-113,,3.7029e-13,cfc-113,
"polyethylene, LLDPE, granulate, at plant",CFC-114,,4.8345e-10,cfc-114,
"polyethylene, LLDPE, granulate, at plant",HCFC-124,,3.7029e-13,hcfc-124,
"polyethylene, LLDPE, granulate, at plant",HFC-116,,3.6405e-10,hfc-116,
"polyethylene, LLDPE, granulate, at plant",ethylenediamine,,2.9681e-14,ethenediamine,
"polyethylene, LLDPE, granulate, at plant",fluorine,,3.6964e-11,fluorine,
"polyethylene, LLDPE, granulate, at plant",waste heat,,3.2886,waste heat,
"polyethylene, LLDPE, granulate, at plant","Hydrocarbons, aliphatic, alkanes, cyclic",,1.0699e-05,"hydrocarbons,aliphatic,alkanes,cyclic",
"polyethylene, LLDPE, granulate, at plant","Hydrocarbons, aliphatic, alkanes, unspecified",,1.5532e-05,"hydrocarbons,aliphatic,alkanes,unspecified",
"polyethylene, LLDPE, granulate, at plant","Hydrocarbons, aliphatic, unsaturated",,1.1207e-07,"hydrocarbons,aliphatic,unsaturated",
"polyethylene, LLDPE, granulate, at plant","Hydrocarbons, chlorinated",,5.0669e-09,"hydrocarbons,chlorinated",
"polyethylene, LLDPE, granulate, at plant","Hydrocarbons, chlorinated, fluorinated (HCFC)",,2.7818e-07,"hydrocarbons,chlorinated,fluorinated",
"polyethylene, LLDPE, granulate, at plant","Hydrocarbons, fluorinated (HFC)",,1.6436e-07,"hydrocarbons,fluorinated",
"polyethylene, LLDPE, granulate, at plant","Hydrocarbons, fully chlorinated, fluorinated (CFC)",,1.0519e-11,"hydrocarbons,fully chlorinated,fluorinated",
"polyethylene, LLDPE, granulate, at plant",hydrogen,,3.388e-06,hydrogen,
"polyethylene, LLDPE, granulate, at plant",hydrogen chloride,,1.7458e-05,hydrogen chloride,
"polyethylene, LLDPE, granulate, at plant",hydrogen sulfide,,2.5513e-06,hydrogen sulfide,
"polyethylene, LLDPE, granulate, at plant",Isobutene,,1.4789e-06,isobutene,
"polyethylene, LLDPE, granulate, at plant","Metals, unspecified",,4.3497e-09,"metals,unspecified",
"polyethylene, LLDPE, granulate, at plant",Halon-1001,,2.8029e-21,halon-1001,
"polyethylene, LLDPE, granulate, at plant",Halon-1301,,1.9586e-09,halon-1301,
"polyethylene, LLDPE, granulate, at plant",R-40,,7.3865e-11,r-40,
"polyethylene, LLDPE, granulate, at plant",methacrylate,,4.7925e-19,methacrylate,
"polyethylene, LLDPE, granulate, at plant",methylamine,,9.1864e-16,methylamine,
"polyethylene, LLDPE, granulate, at plant",Methyl borate,,4.8467e-16,methyl borate,
"polyethylene, LLDPE, granulate, at plant",methyl formate,,6.3002e-16,methyl formate,
"polyethylene, LLDPE, granulate, at plant",monoethanolamine,,4.2378e-10,monoethanolamine,
"polyethylene, LLDPE, granulate, at plant",Naphtalene,,1.033e-18,naphtalene,
"polyethylene, LLDPE, granulate, at plant",nitrobenzene,,1.3009e-14,nitrobenzol,
"polyethylene, LLDPE, granulate, at plant",non-methane volatile organic compounds,,0.0019952,non-methane volatile organic compounds,
"polyethylene, LLDPE, granulate, at plant",Octene [air/unspecified],,4.4368e-06,octene,
"polyethylene, LLDPE, granulate, at plant","Particulates, < 10 um",,5.1372e-05,"particulates,10 um",
"polyethylene, LLDPE, granulate, at plant","Particulates, unspecified",,2.6342e-06,"particulates,unspecified",
"polyethylene, LLDPE, granulate, at plant",Phosgene,,1.8878e-17,phosgene,
"polyethylene, LLDPE, granulate, at plant",propylene oxide,,1.2492e-10,propene oxide,
"polyethylene, LLDPE, granulate, at plant","Radioactive species, other beta emitters",,1.1448e-07,"radioactive species,other beta emitters",
"polyethylene, LLDPE, granulate, at plant",Radionuclides,,33.347,radionuclides,
"polyethylene, LLDPE, granulate, at plant",Rhodium,,6.395e-11,rhodium,
"polyethylene, LLDPE, granulate, at plant",Sodium carbonate,,8.1456e-13,sodium carbonate,
"polyethylene, LLDPE, granulate, at plant",Sodium chloride,,3.6031e-12,sodium chloride,
"polyethylene, LLDPE, granulate, at plant",Sodium dichromate,,2.8549e-13,sodium dichromate,
"polyethylene, LLDPE, granulate, at plant",Sodium hydroxide,,6.034e-14,sodium hydroxide,
"polyethylene, LLDPE, granulate, at plant",Sulfuric acid,,8.8649e-19,sulfuric acid,
"polyethylene, LLDPE, granulate, at plant",tert-butyl methyl ether,,2.3332e-06,tert-butyl methyl ether,
"polyethylene, LLDPE, granulate, at plant",Terpenes,,6.8241e-12,terpenes,
"polyethylene, LLDPE, granulate, at plant","TOC, Total Organic Carbon",,3.1312e-08,"toc,total organic carbon",
"polyethylene, LLDPE, granulate, at plant",Water,,0.17837,water,
"polyethylene, LLDPE, granulate, at plant",xenon-133,,0.042596,xenon-133,
"polyethylene, LLDPE, granulate, at plant",Carbon,,1.5525e-07,carbon,
"polyethylene, LLDPE, granulate, at plant","Solids, inorganic",,8.7179e-09,"solids,inorganic",
"polyethylene, LLDPE, granulate, at plant","1,3-butadiene, hexachloro-",,7.8816e-15,"1,3-butadiene,hexachloro-",
"polyethylene, LLDPE, granulate, at plant",acid (as H+),,1.0952e-07,acid,
"polyethylene, LLDPE, granulate, at plant",americium-241,,7.5668e-07,americium-241,
"polyethylene, LLDPE, granulate, at plant",ammonium,,2.3562e-06,ammonium,
"polyethylene, LLDPE, granulate, at plant",antimony-124,,1.3983e-07,antimony-124,
"polyethylene, LLDPE, granulate, at plant",antimony-125,,1.0649e-08,antimony-125,
"polyethylene, LLDPE, granulate, at plant","Benzene, hexachloro-",,3.474e-16,"benzol,hexachloro-",
"polyethylene, LLDPE, granulate, at plant","Benzene, pentachloro-",,6.6437e-16,"benzol,pentachloro-",
"polyethylene, LLDPE, granulate, at plant",biological oxygen demand,,0.026392,biological oxygen demand,
"polyethylene, LLDPE, granulate, at plant",bromate,,3.7372e-09,bromate,
"polyethylene, LLDPE, granulate, at plant","Cadmium, ion",,3.7611e-08,"cadmium,ion",
"polyethylene, LLDPE, granulate, at plant","Calcium, ion",,1.6875e-07,"calcium,ion",
"polyethylene, LLDPE, granulate, at plant",chlorate,,5.7383e-09,chlorate,
"polyethylene, LLDPE, granulate, at plant",chloride,,0.038073,chloride,
"polyethylene, LLDPE, granulate, at plant",chromium VI,,6.1535e-07,chromium vi,
"polyethylene, LLDPE, granulate, at plant",chemical oxygen demand,,0.026763,chemical oxygen demand,
"polyethylene, LLDPE, granulate, at plant","Copper, ion",,1.1151e-06,"copper,ion",
"polyethylene, LLDPE, granulate, at plant",Dichromate,,2.371e-13,dichromate,
"polyethylene, LLDPE, granulate, at plant",dimethylamine,,6.611e-15,dimethylamine,
"polyethylene, LLDPE, granulate, at plant","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,2.1289e-19,"dioxins,measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",
"polyethylene, LLDPE, granulate, at plant",Dissolved solids,,3.6031e-07,dissolved solids,
"polyethylene, LLDPE, granulate, at plant","DOC, Dissolved Organic Carbon",,0.0078354,"doc,dissolved organic carbon",
"polyethylene, LLDPE, granulate, at plant","Ethane, 1,1,2,2-tetrachloro-",,9.5159e-16,"ethane,1,1,2,2-tetrachloro-",
"polyethylene, LLDPE, granulate, at plant",ethylenediamine,,7.1351e-14,ethenediamine,
"polyethylene, LLDPE, granulate, at plant",fluoride,,4.5878e-06,fluoride,
"polyethylene, LLDPE, granulate, at plant",waste heat,,0.5332,waste heat,
"polyethylene, LLDPE, granulate, at plant","Hydrocarbons, haloginated",,6.8981e-12,"hydrocarbons,haloginated",
"polyethylene, LLDPE, granulate, at plant",hydrocarbons (unspecified),,5.1631e-07,hydrocarbons,
"polyethylene, LLDPE, granulate, at plant",hydrogen sulfide,,1.8453e-08,hydrogen sulfide,
"polyethylene, LLDPE, granulate, at plant","Iron, ion",,6.7906e-05,"iron,ion",
"polyethylene, LLDPE, granulate, at plant","Metals, unspecified",,2.271e-09,"metals,unspecified",
"polyethylene, LLDPE, granulate, at plant",methylamine,,2.2047e-15,methylamine,
"polyethylene, LLDPE, granulate, at plant","Nickel, ion",,4.2073e-06,"nickel,ion",
"polyethylene, LLDPE, granulate, at plant",Nitric acid,,9.8799e-09,nitric acid,
"polyethylene, LLDPE, granulate, at plant",nitrite,,3.2614e-08,nitrite,
"polyethylene, LLDPE, granulate, at plant",nitrobenzene,,5.2132e-14,nitrobenzol,
"polyethylene, LLDPE, granulate, at plant",dinitrogen,,1.2781e-05,dinitrogen,
"polyethylene, LLDPE, granulate, at plant","1,2-dichlorobenzene",,2.0001e-14,"1,2-dichlorobenzol",
"polyethylene, LLDPE, granulate, at plant",phosphate,,0.00015701,phosphate,
"polyethylene, LLDPE, granulate, at plant",propylene oxide,,3.0058e-10,propene oxide,
"polyethylene, LLDPE, granulate, at plant","Radioactive species, Nuclides, unspecified",,2.8087e-05,"radioactive species,nuclides,unspecified",
"polyethylene, LLDPE, granulate, at plant",Radionuclides,,0.56407,radionuclides,
"polyethylene, LLDPE, granulate, at plant","Salts, inorganic",,1.5369e-11,"salts,inorganic",
"polyethylene, LLDPE, granulate, at plant",sulfate,,0.0053513,sulfate,
"polyethylene, LLDPE, granulate, at plant",sulfide,,1.7225e-08,sulfide,
"polyethylene, LLDPE, granulate, at plant","Suspended solids, unspecified",,0.00023724,"suspended solids,unspecified",
"polyethylene, LLDPE, granulate, at plant",tert-butyl methyl ether,,6.7461e-09,tert-butyl methyl ether,
"polyethylene, LLDPE, granulate, at plant",total organic carbon,,0.0078334,total organic carbon,
"polyethylene, LLDPE, granulate, at plant","TPH, Total Petroleum Hydrocarbons",,1.2348e-13,"tph,total petroleum hydrocarbons",
"polyethylene, LLDPE, granulate, at plant","polyethylene, LLDPE, granulate, at plant",,1.0,"polyethene,lldpe,granulate,at plant",
"polyethylene, LLDPE, granulate, at plant",ashes and slags (wfr),,0.00015458,ashes and slags,
"polyethylene, LLDPE, granulate, at plant",ashes from fluidized-bed incinerator (wfr),,0.00040784,ashes from fluidized-bed incinerator,
"polyethylene, LLDPE, granulate, at plant","catalysts, used (wfr)",,1.803e-05,"catalysts,used",
"polyethylene, LLDPE, granulate, at plant",coarse ashes (wfr),,5.5393e-05,coarse ashes,
"polyethylene, LLDPE, granulate, at plant",filter dust (wfr),,0.0015428,filter dust,
"polyethylene, LLDPE, granulate, at plant",gypsum from flue gas cleanining (wfr),,0.0016907,gypsum from flue gas cleanining,
"polyethylene, LLDPE, granulate, at plant",hazardous waste (wfr) (),,3.1636e-14,hazardous waste,
"polyethylene, LLDPE, granulate, at plant",hazardous waste for recovery (wfr),,0.00043398,hazardous waste for recovery,
